employee_id,zip,state
EMP039328,06360,CT
EMP039329,72433,AR
EMP039330,12188,NY
EMP039331,60455,IL
EMP039332,30666,GA
EMP039333,14543,NY
EMP039334,17841,PA
EMP039335,35188,AL
EMP039336,43017,OH
EMP039337,12009,NY
EMP039338,37843,TN
EMP039339,37130,TN
EMP039340,16041,PA
EMP039341,60545,IL
EMP039342,34705,FL
EMP039343,95655,CA
EMP039344,38483,TN
EMP039345,06353,CT
EMP039346,92365,CA
EMP039347,79912,TX
EMP039348,46227,IN
EMP039349,47371,IN
EMP039350,36025,AL
EMP039351,70124,LA
EMP039352,89423,NV
EMP039353,70030,LA
EMP039354,57551,SD
EMP039355,75218,TX
EMP039356,31006,GA
EMP039357,49950,MI
EMP039358,17532,PA
EMP039359,06441,CT
EMP039360,20398,DC
EMP039361,72729,AR
EMP039362,10312,NY
EMP039363,16682,PA
EMP039364,83427,ID
EMP039365,91750,CA
EMP039366,27583,NC
EMP039367,99737,AK
EMP039368,59351,MT
EMP039369,29667,SC
EMP039370,07094,NJ
EMP039371,94022,CA
EMP039372,67335,KS
EMP039373,29431,SC
EMP039374,36571,AL
EMP039375,76446,TX
EMP039376,48445,MI
EMP039377,29456,SC
EMP039378,29464,SC
EMP039379,28763,NC
EMP039380,85138,AZ
EMP039381,53593,WI
EMP039382,77807,TX
EMP039383,18705,PA
EMP039384,80423,CO
EMP039385,34286,FL
EMP039386,85284,AZ
EMP039387,85086,AZ
EMP039388,27407,NC
EMP039389,61358,IL
EMP039390,62293,IL
EMP039391,80755,CO
EMP039392,85202,AZ
EMP039393,54847,WI
EMP039394,36035,AL
EMP039395,38261,TN
EMP039396,60102,IL
EMP039397,30710,GA
EMP039398,31744,GA
EMP039399,45623,OH
EMP039400,07701,NJ
EMP039401,96048,CA
EMP039402,11552,NY
EMP039403,45050,OH
EMP039404,43432,OH
EMP039405,95757,CA
EMP039406,43021,OH
EMP039407,44847,OH
EMP039408,14468,NY
EMP039409,22952,VA
EMP039410,30336,GA
EMP039411,55344,MN
EMP039412,12302,NY
EMP039413,01731,MA
EMP039414,24054,VA
EMP039415,49068,MI
EMP039416,10920,NY
EMP039417,08865,NJ
EMP039418,22920,VA
EMP039419,02330,MA
EMP039420,34202,FL
EMP039421,84062,UT
EMP039422,08511,NJ
EMP039423,05052,VT
EMP039424,12057,NY
EMP039425,28127,NC
EMP039426,69030,NE
EMP039427,27299,NC
EMP039428,98593,WA
EMP039429,12520,NY
EMP039430,05676,VT
EMP039431,61417,IL
EMP039432,95451,CA
EMP039433,84310,UT
EMP039434,30646,GA
EMP039435,94922,CA
EMP039436,11215,NY
EMP039437,72360,AR
EMP039438,36064,AL
EMP039439,41010,KY
EMP039440,25143,WV
EMP039441,59317,MT
EMP039442,40387,KY
EMP039443,99603,AK
EMP039444,23701,VA
EMP039445,78654,TX
EMP039446,94503,CA
EMP039447,77901,TX
EMP039448,44048,OH
EMP039449,35752,AL
EMP039450,77389,TX
EMP039451,93704,CA
EMP039452,08690,NJ
EMP039453,02861,RI
EMP039454,98467,WA
EMP039455,07933,NJ
EMP039456,15840,PA
EMP039457,78949,TX
EMP039458,68322,NE
EMP039459,48023,MI
EMP039460,16509,PA
EMP039461,97031,OR
EMP039462,93940,CA
EMP039463,39456,MS
EMP039464,48430,MI
EMP039465,29006,SC
EMP039466,08348,NJ
EMP039467,37042,TN
EMP039468,36370,AL
EMP039469,37660,TN
EMP039470,72373,AR
EMP039471,95335,CA
EMP039472,30277,GA
EMP039473,53517,WI
EMP039474,45805,OH
EMP039475,38552,TN
EMP039476,85701,AZ
EMP039477,32061,FL
EMP039478,21146,MD
EMP039479,54490,WI
EMP039480,89414,NV
EMP039481,83350,ID
EMP039482,94606,CA
EMP039483,80461,CO
EMP039484,49886,MI
EMP039485,02817,RI
EMP039486,26238,WV
EMP039487,73527,OK
EMP039488,38954,MS
EMP039489,34653,FL
EMP039490,48204,MI
EMP039491,83013,WY
EMP039492,34208,FL
EMP039493,31309,GA
EMP039494,14904,NY
EMP039495,74644,OK
EMP039496,49417,MI
EMP039497,80249,CO
EMP039498,28736,NC
EMP039499,85224,AZ
EMP039500,33196,FL
EMP039501,15380,PA
EMP039502,33907,FL
EMP039503,60178,IL
EMP039504,21557,MD
EMP039505,95965,CA
EMP039506,39577,MS
EMP039507,15542,PA
EMP039508,43942,OH
EMP039509,44108,OH
EMP039510,24148,VA
EMP039511,34291,FL
EMP039512,85755,AZ
EMP039513,19540,PA
EMP039514,33327,FL
EMP039515,37601,TN
EMP039516,78595,TX
EMP039517,12564,NY
EMP039518,70802,LA
EMP039519,01432,MA
EMP039520,79930,TX
EMP039521,99505,AK
EMP039522,08736,NJ
EMP039523,90230,CA
EMP039524,85206,AZ
EMP039525,67573,KS
EMP039526,76442,TX
EMP039527,92249,CA
EMP039528,33914,FL
EMP039529,28115,NC
EMP039530,19950,DE
EMP039531,07843,NJ
EMP039532,33174,FL
EMP039533,55606,MN
EMP039534,18458,PA
EMP039535,41271,KY
EMP039536,32084,FL
EMP039537,01754,MA
EMP039538,28465,NC
EMP039539,94803,CA
EMP039540,02675,MA
EMP039541,76207,TX
EMP039542,46221,IN
EMP039543,73134,OK
EMP039544,08816,NJ
EMP039545,56039,MN
EMP039546,01840,MA
EMP039547,13308,NY
EMP039548,53825,WI
EMP039549,84109,UT
EMP039550,61335,IL
EMP039551,49460,MI
EMP039552,52535,IA
EMP039553,77901,TX
EMP039554,77449,TX
EMP039555,93668,CA
EMP039556,39573,MS
EMP039557,99208,WA
EMP039558,28411,NC
EMP039559,33470,FL
EMP039560,35611,AL
EMP039561,99362,WA
EMP039562,10467,NY
EMP039563,31082,GA
EMP039564,91767,CA
EMP039565,33480,FL
EMP039566,90404,CA
EMP039567,63766,MO
EMP039568,73728,OK
EMP039569,61329,IL
EMP039570,75065,TX
EMP039571,93312,CA
EMP039572,36273,AL
EMP039573,90744,CA
EMP039574,33603,FL
EMP039575,40222,KY
EMP039576,21673,MD
EMP039577,78641,TX
EMP039578,08550,NJ
EMP039579,78672,TX
EMP039580,24401,VA
EMP039581,78610,TX
EMP039582,37721,TN
EMP039583,35544,AL
EMP039584,37861,TN
EMP039585,01129,MA
EMP039586,49623,MI
EMP039587,67502,KS
EMP039588,92084,CA
EMP039589,95610,CA
EMP039590,32901,FL
EMP039591,07632,NJ
EMP039592,95843,CA
EMP039593,54661,WI
EMP039594,93907,CA
EMP039595,93066,CA
EMP039596,38804,MS
EMP039597,91383,CA
EMP039598,85374,AZ
EMP039599,54119,WI
EMP039600,21643,MD
EMP039601,30457,GA
EMP039602,95466,CA
EMP039603,48851,MI
EMP039604,11222,NY
EMP039605,27614,NC
EMP039606,48160,MI
EMP039607,44050,OH
EMP039608,85614,AZ
EMP039609,43525,OH
EMP039610,47001,IN
EMP039611,10017,NY
EMP039612,20839,MD
EMP039613,44135,OH
EMP039614,13148,NY
EMP039615,93225,CA
EMP039616,32038,FL
EMP039617,70809,LA
EMP039618,03301,NH
EMP039619,46204,IN
EMP039620,31323,GA
EMP039621,78214,TX
EMP039622,45807,OH
EMP039623,76002,TX
EMP039624,33868,FL
EMP039625,14841,NY
EMP039626,43235,OH
EMP039627,48502,MI
EMP039628,45052,OH
EMP039629,43360,OH
EMP039630,30519,GA
EMP039631,94128,CA
EMP039632,62017,IL
EMP039633,39862,GA
EMP039634,32025,FL
EMP039635,66251,KS
EMP039636,08012,NJ
EMP039637,39842,GA
EMP039638,44120,OH
EMP039639,24614,VA
EMP039640,53557,WI
EMP039641,17213,PA
EMP039642,91103,CA
EMP039643,75189,TX
EMP039644,85331,AZ
EMP039645,01719,MA
EMP039646,15775,PA
EMP039647,06498,CT
EMP039648,60966,IL
EMP039649,47338,IN
EMP039650,75212,TX
EMP039651,78602,TX
EMP039652,57576,SD
EMP039653,48105,MI
EMP039654,29435,SC
EMP039655,07828,NJ
EMP039656,30103,GA
EMP039657,52317,IA
EMP039658,06905,CT
EMP039659,75214,TX
EMP039660,24442,VA
EMP039661,90063,CA
EMP039662,21034,MD
EMP039663,95820,CA
EMP039664,80810,CO
EMP039665,15744,PA
EMP039666,75247,TX
EMP039667,30016,GA
EMP039668,44441,OH
EMP039669,43952,OH
EMP039670,97042,OR
EMP039671,48350,MI
EMP039672,95493,CA
EMP039673,92249,CA
EMP039674,47247,IN
EMP039675,27916,NC
EMP039676,79935,TX
EMP039677,72333,AR
EMP039678,39209,MS
EMP039679,95357,CA
EMP039680,92407,CA
EMP039681,13680,NY
EMP039682,84712,UT
EMP039683,44307,OH
EMP039684,75754,TX
EMP039685,86351,AZ
EMP039686,95975,CA
EMP039687,27876,NC
EMP039688,02338,MA
EMP039689,12970,NY
EMP039690,61284,IL
EMP039691,27557,NC
EMP039692,62473,IL
EMP039693,95380,CA
EMP039694,10514,NY
EMP039695,85749,AZ
EMP039696,01085,MA
EMP039697,06716,CT
EMP039698,06420,CT
EMP039699,91701,CA
EMP039700,33143,FL
EMP039701,95642,CA
EMP039702,02056,MA
EMP039703,95357,CA
EMP039704,37620,TN
EMP039705,43554,OH
EMP039706,80221,CO
EMP039707,49679,MI
EMP039708,02113,MA
EMP039709,31546,GA
EMP039710,90745,CA
EMP039711,32807,FL
EMP039712,27207,NC
EMP039713,67337,KS
EMP039714,27862,NC
EMP039715,48872,MI
EMP039716,61821,IL
EMP039717,94070,CA
EMP039718,62313,IL
EMP039719,36538,AL
EMP039720,99540,AK
EMP039721,73553,OK
EMP039722,28643,NC
EMP039723,83238,ID
EMP039724,13411,NY
EMP039725,33174,FL
EMP039726,02540,MA
EMP039727,92324,CA
EMP039728,95490,CA
EMP039729,79765,TX
EMP039730,60118,IL
EMP039731,50570,IA
EMP039732,45612,OH
EMP039733,71485,LA
EMP039734,90805,CA
EMP039735,95548,CA
EMP039736,86409,AZ
EMP039737,49637,MI
EMP039738,77632,TX
EMP039739,92004,CA
EMP039740,53528,WI
EMP039741,13146,NY
EMP039742,07825,NJ
EMP039743,61565,IL
EMP039744,84308,UT
EMP039745,33026,FL
EMP039746,31023,GA
EMP039747,45786,OH
EMP039748,21623,MD
EMP039749,97013,OR
EMP039750,49256,MI
EMP039751,26508,WV
EMP039752,13152,NY
EMP039753,55757,MN
EMP039754,65766,MO
EMP039755,77426,TX
EMP039756,16822,PA
EMP039757,51058,IA
EMP039758,22642,VA
EMP039759,30090,GA
EMP039760,95369,CA
EMP039761,78641,TX
EMP039762,61854,IL
EMP039763,08750,NJ
EMP039764,71070,LA
EMP039765,61334,IL
EMP039766,30120,GA
EMP039767,23083,VA
EMP039768,77519,TX
EMP039769,95203,CA
EMP039770,30204,GA
EMP039771,43112,OH
EMP039772,48168,MI
EMP039773,30415,GA
EMP039774,29579,SC
EMP039775,61109,IL
EMP039776,12115,NY
EMP039777,75473,TX
EMP039778,45696,OH
EMP039779,32648,FL
EMP039780,29926,SC
EMP039781,85390,AZ
EMP039782,15834,PA
EMP039783,08638,NJ
EMP039784,76454,TX
EMP039785,08527,NJ
EMP039786,16112,PA
EMP039787,56431,MN
EMP039788,86443,AZ
EMP039789,46310,IN
EMP039790,37167,TN
EMP039791,13215,NY
EMP039792,78411,TX
EMP039793,77598,TX
EMP039794,24639,VA
EMP039795,29511,SC
EMP039796,02346,MA
EMP039797,06610,CT
EMP039798,49454,MI
EMP039799,12572,NY
EMP039800,43326,OH
EMP039801,97056,OR
EMP039802,61773,IL
EMP039803,48838,MI
EMP039804,15410,PA
EMP039805,15106,PA
EMP039806,33019,FL
EMP039807,15531,PA
EMP039808,29672,SC
EMP039809,02152,MA
EMP039810,83647,ID
EMP039811,54435,WI
EMP039812,60096,IL
EMP039813,19426,PA
EMP039814,83012,WY
EMP039815,27610,NC
EMP039816,07676,NJ
EMP039817,24827,WV
EMP039818,92672,CA
EMP039819,20817,MD
EMP039820,85018,AZ
EMP039821,51026,IA
EMP039822,04965,ME
EMP039823,22841,VA
EMP039824,27525,NC
EMP039825,55707,MN
EMP039826,45202,OH
EMP039827,68022,NE
EMP039828,24124,VA
EMP039829,21286,MD
EMP039830,01840,MA
EMP039831,75226,TX
EMP039832,99004,WA
EMP039833,75025,TX
EMP039834,47842,IN
EMP039835,06776,CT
EMP039836,12823,NY
EMP039837,85021,AZ
EMP039838,33326,FL
EMP039839,76691,TX
EMP039840,77551,TX
EMP039841,84009,UT
EMP039842,92264,CA
EMP039843,12930,NY
EMP039844,06830,CT
EMP039845,89110,NV
EMP039846,95638,CA
EMP039847,21043,MD
EMP039848,67106,KS
EMP039849,91361,CA
EMP039850,54485,WI
EMP039851,87009,NM
EMP039852,89029,NV
EMP039853,37375,TN
EMP039854,24502,VA
EMP039855,32607,FL
EMP039856,76862,TX
EMP039857,02664,MA
EMP039858,29827,SC
EMP039859,78405,TX
EMP039860,79363,TX
EMP039861,33781,FL
EMP039862,55391,MN
EMP039863,01349,MA
EMP039864,29150,SC
EMP039865,14063,NY
EMP039866,07723,NJ
EMP039867,32055,FL
EMP039868,33759,FL
EMP039869,91752,CA
EMP039870,77659,TX
EMP039871,84720,UT
EMP039872,98569,WA
EMP039873,36581,AL
EMP039874,68701,NE
EMP039875,14055,NY
EMP039876,73014,OK
EMP039877,24368,VA
EMP039878,48184,MI
EMP039879,41731,KY
EMP039880,89833,NV
EMP039881,95988,CA
EMP039882,70774,LA
EMP039883,44115,OH
EMP039884,27966,NC
EMP039885,16059,PA
EMP039886,14041,NY
EMP039887,76252,TX
EMP039888,17845,PA
EMP039889,48393,MI
EMP039890,30116,GA
EMP039891,01915,MA
EMP039892,81146,CO
EMP039893,92227,CA
EMP039894,54410,WI
EMP039895,73651,OK
EMP039896,62449,IL
EMP039897,64001,MO
EMP039898,90047,CA
EMP039899,11751,NY
EMP039900,33971,FL
EMP039901,38685,MS
EMP039902,52567,IA
EMP039903,29545,SC
EMP039904,33981,FL
EMP039905,38341,TN
EMP039906,85363,AZ
EMP039907,59480,MT
EMP039908,01835,MA
EMP039909,07822,NJ
EMP039910,45673,OH
EMP039911,79935,TX
EMP039912,32667,FL
EMP039913,33803,FL
EMP039914,77382,TX
EMP039915,55006,MN
EMP039916,79906,TX
EMP039917,32327,FL
EMP039918,62983,IL
EMP039919,77471,TX
EMP039920,77986,TX
EMP039921,30241,GA
EMP039922,76579,TX
EMP039923,53021,WI
EMP039924,23704,VA
EMP039925,10514,NY
EMP039926,92118,CA
EMP039927,98582,WA
EMP039928,02894,RI
EMP039929,17878,PA
EMP039930,97621,OR
EMP039931,98859,WA
EMP039932,07930,NJ
EMP039933,50657,IA
EMP039934,24260,VA
EMP039935,87106,NM
EMP039936,80802,CO
EMP039937,90245,CA
EMP039938,34957,FL
EMP039939,24541,VA
EMP039940,85374,AZ
EMP039941,75904,TX
EMP039942,95127,CA
EMP039943,11704,NY
EMP039944,32218,FL
EMP039945,81624,CO
EMP039946,32094,FL
EMP039947,06057,CT
EMP039948,11371,NY
EMP039949,08202,NJ
EMP039950,90069,CA
EMP039951,54771,WI
EMP039952,75007,TX
EMP039953,99360,WA
EMP039954,27607,NC
EMP039955,90057,CA
EMP039956,80642,CO
EMP039957,75067,TX
EMP039958,40517,KY
EMP039959,12734,NY
EMP039960,22201,VA
EMP039961,48884,MI
EMP039962,95918,CA
EMP039963,79718,TX
EMP039964,07430,NJ
EMP039965,33460,FL
EMP039966,27959,NC
EMP039967,34690,FL
EMP039968,32963,FL
EMP039969,32967,FL
EMP039970,07461,NJ
EMP039971,88135,NM
EMP039972,32087,FL
EMP039973,21236,MD
EMP039974,61259,IL
EMP039975,39574,MS
EMP039976,75686,TX
EMP039977,30520,GA
EMP039978,23236,VA
EMP039979,27883,NC
EMP039980,85086,AZ
EMP039981,33584,FL
EMP039982,91801,CA
EMP039983,73728,OK
EMP039984,03291,NH
EMP039985,56375,MN
EMP039986,87048,NM
EMP039987,29376,SC
EMP039988,92878,CA
EMP039989,92395,CA
EMP039990,23952,VA
EMP039991,31712,GA
EMP039992,13775,NY
EMP039993,19609,PA
EMP039994,56583,MN
EMP039995,71959,AR
EMP039996,49282,MI
EMP039997,34202,FL
EMP039998,76490,TX
EMP039999,95101,CA
EMP040000,47525,IN
EMP040001,81652,CO
EMP040002,06519,CT
EMP040003,43616,OH
EMP040004,27607,NC
EMP040005,37882,TN
EMP040006,75784,TX
EMP040007,80101,CO
EMP040008,71079,LA
EMP040009,92646,CA
EMP040010,67101,KS
EMP040011,65680,MO
EMP040012,50653,IA
EMP040013,99034,WA
EMP040014,33321,FL
EMP040015,70397,LA
EMP040016,73450,OK
EMP040017,39364,MS
EMP040018,30512,GA
EMP040019,07050,NJ
EMP040020,21561,MD
EMP040021,56278,MN
EMP040022,85354,AZ
EMP040023,76205,TX
EMP040024,01607,MA
EMP040025,07010,NJ
EMP040026,79540,TX
EMP040027,95326,CA
EMP040028,85031,AZ
EMP040029,89831,NV
EMP040030,93307,CA
EMP040031,07724,NJ
EMP040032,47122,IN
EMP040033,97121,OR
EMP040034,32784,FL
EMP040035,43527,OH
EMP040036,83423,ID
EMP040037,15634,PA
EMP040038,18034,PA
EMP040039,37301,TN
EMP040040,35761,AL
EMP040041,17025,PA
EMP040042,97481,OR
EMP040043,76484,TX
EMP040044,69361,NE
EMP040045,13676,NY
EMP040046,01854,MA
EMP040047,93437,CA
EMP040048,98584,WA
EMP040049,38954,MS
EMP040050,62340,IL
EMP040051,32608,FL
EMP040052,62232,IL
EMP040053,63852,MO
EMP040054,88411,NM
EMP040055,20602,MD
EMP040056,45168,OH
EMP040057,27012,NC
EMP040058,22060,VA
EMP040059,47123,IN
EMP040060,95548,CA
EMP040061,28673,NC
EMP040062,95979,CA
EMP040063,04612,ME
EMP040064,53182,WI
EMP040065,92869,CA
EMP040066,27534,NC
EMP040067,55356,MN
EMP040068,88419,NM
EMP040069,62560,IL
EMP040070,66094,KS
EMP040071,80917,CO
EMP040072,66251,KS
EMP040073,12155,NY
EMP040074,85387,AZ
EMP040075,61747,IL
EMP040076,33916,FL
EMP040077,92691,CA
EMP040078,20006,DC
EMP040079,26230,WV
EMP040080,58047,ND
EMP040081,44855,OH
EMP040082,95215,CA
EMP040083,79068,TX
EMP040084,78957,TX
EMP040085,79360,TX
EMP040086,07505,NJ
EMP040087,47578,IN
EMP040088,44275,OH
EMP040089,48212,MI
EMP040090,34957,FL
EMP040091,38108,TN
EMP040092,28315,NC
EMP040093,64138,MO
EMP040094,64763,MO
EMP040095,13460,NY
EMP040096,62340,IL
EMP040097,86322,AZ
EMP040098,18834,PA
EMP040099,20705,MD
EMP040100,84026,UT
EMP040101,81055,CO
EMP040102,89074,NV
EMP040103,13224,NY
EMP040104,51503,IA
EMP040105,20615,MD
EMP040106,38857,MS
EMP040107,33759,FL
EMP040108,49007,MI
EMP040109,33176,FL
EMP040110,77099,TX
EMP040111,80802,CO
EMP040112,20754,MD
EMP040113,71286,LA
EMP040114,48427,MI
EMP040115,44047,OH
EMP040116,83686,ID
EMP040117,08312,NJ
EMP040118,13057,NY
EMP040119,46310,IN
EMP040120,95524,CA
EMP040121,71129,LA
EMP040122,49847,MI
EMP040123,64480,MO
EMP040124,13655,NY
EMP040125,57363,SD
EMP040126,64134,MO
EMP040127,79936,TX
EMP040128,14006,NY
EMP040129,34242,FL
EMP040130,76856,TX
EMP040131,24421,VA
EMP040132,91731,CA
EMP040133,34480,FL
EMP040134,95638,CA
EMP040135,46784,IN
EMP040136,79607,TX
EMP040137,15759,PA
EMP040138,16432,PA
EMP040139,83425,ID
EMP040140,21742,MD
EMP040141,29379,SC
EMP040142,32579,FL
EMP040143,85208,AZ
EMP040144,15234,PA
EMP040145,49660,MI
EMP040146,62969,IL
EMP040147,51646,IA
EMP040148,75124,TX
EMP040149,15243,PA
EMP040150,78838,TX
EMP040151,55973,MN
EMP040152,24465,VA
EMP040153,82244,WY
EMP040154,64668,MO
EMP040155,78242,TX
EMP040156,13214,NY
EMP040157,34609,FL
EMP040158,97115,OR
EMP040159,44216,OH
EMP040160,94578,CA
EMP040161,37138,TN
EMP040162,34610,FL
EMP040163,27946,NC
EMP040164,77065,TX
EMP040165,05068,VT
EMP040166,28679,NC
EMP040167,91740,CA
EMP040168,11509,NY
EMP040169,32169,FL
EMP040170,57769,SD
EMP040171,30290,GA
EMP040172,81325,CO
EMP040173,95684,CA
EMP040174,90605,CA
EMP040175,92019,CA
EMP040176,13808,NY
EMP040177,60077,IL
EMP040178,96069,CA
EMP040179,30222,GA
EMP040180,27107,NC
EMP040181,98616,WA
EMP040182,89102,NV
EMP040183,43066,OH
EMP040184,38572,TN
EMP040185,32216,FL
EMP040186,15613,PA
EMP040187,95436,CA
EMP040188,36602,AL
EMP040189,78009,TX
EMP040190,35616,AL
EMP040191,19124,PA
EMP040192,03816,NH
EMP040193,41501,KY
EMP040194,62240,IL
EMP040195,85643,AZ
EMP040196,33850,FL
EMP040197,61776,IL
EMP040198,37771,TN
EMP040199,80654,CO
EMP040200,98006,WA
EMP040201,80743,CO
EMP040202,38824,MS
EMP040203,48419,MI
EMP040204,62471,IL
EMP040205,35582,AL
EMP040206,85044,AZ
EMP040207,49029,MI
EMP040208,24986,WV
EMP040209,35654,AL
EMP040210,72686,AR
EMP040211,34231,FL
EMP040212,10974,NY
EMP040213,32305,FL
EMP040214,91773,CA
EMP040215,47403,IN
EMP040216,54466,WI
EMP040217,63851,MO
EMP040218,13042,NY
EMP040219,06910,CT
EMP040220,55428,MN
EMP040221,51566,IA
EMP040222,54732,WI
EMP040223,41076,KY
EMP040224,41828,KY
EMP040225,22207,VA
EMP040226,90250,CA
EMP040227,20839,MD
EMP040228,71037,LA
EMP040229,23324,VA
EMP040230,94945,CA
EMP040231,15007,PA
EMP040232,77517,TX
EMP040233,60164,IL
EMP040234,55731,MN
EMP040235,10014,NY
EMP040236,24482,VA
EMP040237,96075,CA
EMP040238,12886,NY
EMP040239,45217,OH
EMP040240,37803,TN
EMP040241,26152,WV
EMP040242,22578,VA
EMP040243,60139,IL
EMP040244,15775,PA
EMP040245,85296,AZ
EMP040246,18017,PA
EMP040247,13464,NY
EMP040248,28709,NC
EMP040249,17752,PA
EMP040250,12147,NY
EMP040251,10532,NY
EMP040252,34217,FL
EMP040253,49224,MI
EMP040254,41203,KY
EMP040255,85255,AZ
EMP040256,65501,MO
EMP040257,37902,TN
EMP040258,76155,TX
EMP040259,30521,GA
EMP040260,48089,MI
EMP040261,58455,ND
EMP040262,80834,CO
EMP040263,28615,NC
EMP040264,48070,MI
EMP040265,14737,NY
EMP040266,33907,FL
EMP040267,90403,CA
EMP040268,92311,CA
EMP040269,93203,CA
EMP040270,88034,NM
EMP040271,93706,CA
EMP040272,75021,TX
EMP040273,01929,MA
EMP040274,44333,OH
EMP040275,95637,CA
EMP040276,43125,OH
EMP040277,27857,NC
EMP040278,20008,DC
EMP040279,85137,AZ
EMP040280,92108,CA
EMP040281,95468,CA
EMP040282,92703,CA
EMP040283,23874,VA
EMP040284,22433,VA
EMP040285,47575,IN
EMP040286,15071,PA
EMP040287,98604,WA
EMP040288,30349,GA
EMP040289,07750,NJ
EMP040290,02738,MA
EMP040291,03897,NH
EMP040292,60037,IL
EMP040293,08360,NJ
EMP040294,07017,NJ
EMP040295,07043,NJ
EMP040296,32625,FL
EMP040297,48225,MI
EMP040298,72044,AR
EMP040299,46570,IN
EMP040300,85233,AZ
EMP040301,77019,TX
EMP040302,32832,FL
EMP040303,13112,NY
EMP040304,02906,RI
EMP040305,46978,IN
EMP040306,08035,NJ
EMP040307,90670,CA
EMP040308,69341,NE
EMP040309,43085,OH
EMP040310,62074,IL
EMP040311,17744,PA
EMP040312,28412,NC
EMP040313,88324,NM
EMP040314,86024,AZ
EMP040315,30344,GA
EMP040316,97504,OR
EMP040317,08822,NJ
EMP040318,33407,FL
EMP040319,75140,TX
EMP040320,62245,IL
EMP040321,33708,FL
EMP040322,18092,PA
EMP040323,98946,WA
EMP040324,16844,PA
EMP040325,28586,NC
EMP040326,80449,CO
EMP040327,60061,IL
EMP040328,43140,OH
EMP040329,99347,WA
EMP040330,71642,AR
EMP040331,95017,CA
EMP040332,95962,CA
EMP040333,06062,CT
EMP040334,34769,FL
EMP040335,85004,AZ
EMP040336,92252,CA
EMP040337,90014,CA
EMP040338,93463,CA
EMP040339,46571,IN
EMP040340,16033,PA
EMP040341,13402,NY
EMP040342,13454,NY
EMP040343,11516,NY
EMP040344,12747,NY
EMP040345,90640,CA
EMP040346,05464,VT
EMP040347,87831,NM
EMP040348,34741,FL
EMP040349,29541,SC
EMP040350,95006,CA
EMP040351,53565,WI
EMP040352,76934,TX
EMP040353,28557,NC
EMP040354,48180,MI
EMP040355,96815,HI
EMP040356,24314,VA
EMP040357,01430,MA
EMP040358,38008,TN
EMP040359,78728,TX
EMP040360,21824,MD
EMP040361,70401,LA
EMP040362,54452,WI
EMP040363,96104,CA
EMP040364,64011,MO
EMP040365,98029,WA
EMP040366,34442,FL
EMP040367,02301,MA
EMP040368,95453,CA
EMP040369,39470,MS
EMP040370,29941,SC
EMP040371,29696,SC
EMP040372,28777,NC
EMP040373,54002,WI
EMP040374,32502,FL
EMP040375,12175,NY
EMP040376,84111,UT
EMP040377,27979,NC
EMP040378,70549,LA
EMP040379,37853,TN
EMP040380,24139,VA
EMP040381,91950,CA
EMP040382,86443,AZ
EMP040383,13642,NY
EMP040384,80422,CO
EMP040385,74740,OK
EMP040386,75165,TX
EMP040387,44622,OH
EMP040388,61831,IL
EMP040389,78749,TX
EMP040390,95903,CA
EMP040391,30731,GA
EMP040392,22172,VA
EMP040393,79080,TX
EMP040394,36115,AL
EMP040395,41775,KY
EMP040396,96117,CA
EMP040397,14874,NY
EMP040398,97321,OR
EMP040399,27540,NC
EMP040400,11719,NY
EMP040401,29020,SC
EMP040402,76841,TX
EMP040403,08824,NJ
EMP040404,48759,MI
EMP040405,06477,CT
EMP040406,50439,IA
EMP040407,22810,VA
EMP040408,22958,VA
EMP040409,77071,TX
EMP040410,93458,CA
EMP040411,15687,PA
EMP040412,02892,RI
EMP040413,79852,TX
EMP040414,62919,IL
EMP040415,07882,NJ
EMP040416,81411,CO
EMP040417,71416,LA
EMP040418,80403,CO
EMP040419,55974,MN
EMP040420,87940,NM
EMP040421,60545,IL
EMP040422,30305,GA
EMP040423,69045,NE
EMP040424,94104,CA
EMP040425,47850,IN
EMP040426,86022,AZ
EMP040427,22731,VA
EMP040428,31017,GA
EMP040429,34479,FL
EMP040430,93313,CA
EMP040431,84055,UT
EMP040432,31408,GA
EMP040433,04627,ME
EMP040434,13403,NY
EMP040435,29104,SC
EMP040436,76574,TX
EMP040437,33405,FL
EMP040438,49892,MI
EMP040439,91911,CA
EMP040440,98609,WA
EMP040441,13501,NY
EMP040442,92037,CA
EMP040443,16901,PA
EMP040444,39305,MS
EMP040445,48658,MI
EMP040446,73642,OK
EMP040447,04276,ME
EMP040448,91962,CA
EMP040449,73042,OK
EMP040450,83522,ID
EMP040451,80452,CO
EMP040452,39094,MS
EMP040453,14819,NY
EMP040454,16317,PA
EMP040455,78744,TX
EMP040456,34293,FL
EMP040457,91302,CA
EMP040458,45881,OH
EMP040459,29902,SC
EMP040460,30815,GA
EMP040461,02540,MA
EMP040462,65789,MO
EMP040463,95963,CA
EMP040464,33410,FL
EMP040465,95076,CA
EMP040466,62549,IL
EMP040467,71852,AR
EMP040468,95930,CA
EMP040469,06070,CT
EMP040470,35989,AL
EMP040471,61401,IL
EMP040472,48162,MI
EMP040473,98406,WA
EMP040474,79602,TX
EMP040475,75072,TX
EMP040476,56029,MN
EMP040477,66103,KS
EMP040478,19428,PA
EMP040479,10122,NY
EMP040480,90814,CA
EMP040481,44824,OH
EMP040482,39745,MS
EMP040483,43986,OH
EMP040484,92882,CA
EMP040485,30054,GA
EMP040486,93675,CA
