employee_id,zip,state,nearest_plant_city,nearest_plant_state,facility,category
EMP011870,75172,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011871,75152,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011872,75134,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011873,75119,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011874,75154,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011875,75154,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011876,76041,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011877,75137,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011878,75152,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011879,75237,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011880,75134,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011881,75104,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011882,76670,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011883,76084,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011884,75152,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011885,75146,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011886,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011887,75134,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011888,76041,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011889,76065,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011890,75232,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011891,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011892,76064,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011893,76084,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011894,75125,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011895,75167,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011896,75125,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011897,76670,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011898,76041,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011899,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011900,75237,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011901,75146,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011902,75115,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011903,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011904,75115,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011905,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011906,76064,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011907,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011908,75141,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011909,75134,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011910,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011911,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011912,76065,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011913,75125,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011914,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011915,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011916,75154,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011917,75125,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011918,75154,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011919,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011920,75134,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011921,75152,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011922,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011923,76651,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011924,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011925,75152,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011926,75104,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011927,75165,TX,Waxahachie,TX,Fiberglass Insulation Plant,Insulation & Composites Plant
EMP011928,30236,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011929,30068,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011930,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011931,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011932,30238,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011933,30329,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011934,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011935,30034,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011936,30033,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011937,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011938,30313,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011939,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011940,30127,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011941,30236,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011942,30327,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011943,30288,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011944,30309,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011945,30127,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011946,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011947,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011948,30002,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011949,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011950,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011951,30369,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011952,30354,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011953,30326,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011954,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011955,30135,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011956,30326,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011957,30291,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011958,30213,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011959,30068,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011960,30313,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011961,30327,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011962,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011963,30082,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011964,30122,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011965,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011966,30079,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011967,30342,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011968,30346,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011969,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011970,30135,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011971,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011972,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011973,30236,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011974,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011975,30313,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011976,30344,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011977,30334,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011978,30318,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011979,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011980,30342,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011981,30313,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011982,30324,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011983,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011984,30067,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011985,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011986,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011987,30361,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011988,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011989,30344,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011990,30214,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011991,30122,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011992,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011993,30213,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011994,30369,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011995,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011996,30064,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011997,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011998,30067,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP011999,30306,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012000,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012001,30187,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012002,30318,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012003,30297,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012004,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012005,30319,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012006,30135,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012007,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012008,30021,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012009,30127,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012010,30021,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012011,30354,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012012,30309,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012013,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012014,30369,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012015,30062,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012016,30344,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012017,30008,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012018,30326,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012019,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012020,30274,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012021,30342,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012022,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012023,30306,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012024,30152,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012025,30082,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012026,30060,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012027,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012028,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012029,30122,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012030,30309,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012031,30060,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012032,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012033,30318,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012034,30082,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012035,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012036,30080,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012037,30341,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012038,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012039,30349,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012040,30345,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012041,30361,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012042,30152,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012043,30319,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012044,30035,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012045,30363,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012046,30324,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012047,30030,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012048,30080,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012049,30067,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012050,30236,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012051,30349,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012052,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012053,30213,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012054,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012055,30008,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012056,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012057,30274,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012058,30060,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012059,30345,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012060,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012061,30369,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012062,30316,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012063,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012064,30079,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012065,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012066,30344,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012067,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012068,30316,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012069,30303,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012070,30260,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012071,30008,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012072,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012073,30106,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012074,30062,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012075,30033,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012076,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012077,30369,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012078,30324,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012079,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012080,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012081,30337,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012082,30273,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012083,30337,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012084,30132,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012085,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012086,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012087,30126,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012088,30135,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012089,30328,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012090,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012091,30363,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012092,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012093,30238,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012094,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012095,30312,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012096,30312,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012097,30345,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012098,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012099,30361,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012100,30304,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012101,30297,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012102,30021,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012103,30213,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012104,30305,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012105,30008,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012106,30296,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012107,30068,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012108,30135,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012109,30342,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012110,30345,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012111,30068,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012112,30312,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012113,30305,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012114,30033,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012115,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012116,30309,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012117,30294,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012118,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012119,30034,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012120,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012121,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012122,30122,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012123,30311,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012124,30349,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012125,30342,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012126,30314,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012127,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012128,30331,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012129,30303,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012130,30326,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012131,30268,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012132,30310,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012133,30329,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012134,30312,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012135,30313,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012136,30274,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012137,30238,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012138,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012139,30297,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012140,30296,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012141,30273,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012142,30168,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012143,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012144,30341,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012145,30122,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012146,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012147,30309,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012148,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012149,30318,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012150,30288,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012151,30008,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012152,30260,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012153,30308,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012154,30315,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012155,30346,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012156,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012157,30317,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012158,30238,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
EMP012159,30336,GA,Atlanta,GA,Frederick Dr SW Facility,Roofing & Asphalt Plant
